idcom,latitude,longitude,latitude_lione,longitude_lione
2043,45.81335067749023,8.306982040405273,45.766945,4.834167
2045,45.4000358581543,8.347203254699707,45.766945,4.834167
2047,45.22407531738281,8.366423606872559,45.766945,4.834167
2048,45.86624526977539,8.198291778564453,45.766945,4.834167
2049,45.203369140625,8.114406585693359,45.766945,4.834167
2052,45.32326507568359,8.239673614501953,45.766945,4.834167
2054,45.26140975952148,8.340493202209473,45.766945,4.834167
2057,45.90795516967773,8.129968643188477,45.766945,4.834167
2058,45.1998176574707,8.188132286071777,45.766945,4.834167
2059,45.43093490600586,8.276972770690918,45.766945,4.834167
2061,45.60427093505859,8.357432365417481,45.766945,4.834167
2062,45.52683258056641,8.374542236328125,45.766945,4.834167
2065,45.45585250854492,8.380851745605469,45.766945,4.834167
2066,45.69773864746094,8.253965377807617,45.766945,4.834167
2067,45.23266983032227,8.100961685180664,45.766945,4.834167
2068,45.55782318115234,8.367233276367188,45.766945,4.834167
2070,45.28388977050781,8.316081047058106,45.766945,4.834167
2071,45.26495742797852,8.109176635742188,45.766945,4.834167
2072,45.62483596801758,8.323967933654785,45.766945,4.834167
2078,45.82749176025391,8.023463249206543,45.766945,4.834167
2079,45.32345581054688,7.995541095733643,45.766945,4.834167
2082,45.18617248535156,8.518123626708984,45.766945,4.834167
2088,45.35568237304688,8.316885948181152,45.766945,4.834167
2089,45.39651107788086,8.386246681213379,45.766945,4.834167
2090,45.18581390380859,8.232260704040527,45.766945,4.834167
2091,45.23323059082031,8.415010452270508,45.766945,4.834167
2093,45.26063919067383,8.499111175537109,45.766945,4.834167
2096,45.75699996948242,8.070074081420898,45.766945,4.834167
2097,45.7601432800293,8.039553642272949,45.766945,4.834167
2102,45.73932647705078,8.198715209960938,45.766945,4.834167
2104,45.2816276550293,8.480072975158691,45.766945,4.834167
2107,45.76953506469727,8.249295234680176,45.766945,4.834167
2108,45.37793350219727,8.354501724243164,45.766945,4.834167
2110,45.75095748901367,7.978302955627441,45.766945,4.834167
2111,45.87431335449219,8.001891136169434,45.766945,4.834167
2112,45.88008117675781,8.069290161132813,45.766945,4.834167
2113,45.91925048828125,8.191617965698242,45.766945,4.834167
2114,45.80513000488281,7.925597667694092,45.766945,4.834167
2115,45.20954132080078,8.416678428649902,45.766945,4.834167
2116,45.59086227416992,8.29179859161377,45.766945,4.834167
2118,45.26187133789063,8.266697883605957,45.766945,4.834167
2121,45.85408401489258,8.123156547546387,45.766945,4.834167
2122,45.53538131713867,8.315892219543457,45.766945,4.834167
2123,45.88216018676758,8.246386528015137,45.766945,4.834167
2126,45.32036209106445,8.283809661865234,45.766945,4.834167
2127,45.3067626953125,8.315437316894531,45.766945,4.834167
2128,45.2358283996582,8.027982711791992,45.766945,4.834167
2131,45.35558700561523,8.259723663330078,45.766945,4.834167
2133,45.3719367980957,8.198139190673828,45.766945,4.834167
2134,45.78679275512695,8.126075744628906,45.766945,4.834167
2135,45.7603645324707,8.099892616271973,45.766945,4.834167
2137,45.67236709594727,8.309163093566895,45.766945,4.834167
2142,45.22872161865234,8.456772804260254,45.766945,4.834167
2147,45.23335266113281,8.312825202941895,45.766945,4.834167
2148,45.23909378051758,8.219891548156738,45.766945,4.834167
2150,45.33094024658203,8.184043884277344,45.766945,4.834167
2152,45.72845458984375,8.348642349243164,45.766945,4.834167
2156,45.82340621948242,8.257607460021973,45.766945,4.834167
2158,45.31978225708008,8.411398887634277,45.766945,4.834167
2163,45.43976211547852,8.34461784362793,45.766945,4.834167
2164,45.38696670532227,8.424713134765625,45.766945,4.834167
2166,45.8022346496582,8.16392707824707,45.766945,4.834167
3001,45.66634368896484,8.569543838500977,45.766945,4.834167
3002,45.78813171386719,8.451426506042481,45.766945,4.834167
3006,45.83203887939453,8.463953018188477,45.766945,4.834167
3008,45.75684356689453,8.558887481689453,45.766945,4.834167
3012,45.57037353515625,8.51140308380127,45.766945,4.834167
3016,45.55377578735352,8.642543792724609,45.766945,4.834167
3018,45.45755386352539,8.475561141967773,45.766945,4.834167
3019,45.68097686767578,8.407772064208984,45.766945,4.834167
3021,45.66213607788086,8.534628868103027,45.766945,4.834167
3022,45.761474609375,8.447358131408691,45.766945,4.834167
3023,45.31671142578125,8.692115783691406,45.766945,4.834167
3024,45.69793701171875,8.469496726989746,45.766945,4.834167
3025,45.69222640991211,8.598624229431152,45.766945,4.834167
3026,45.73224258422852,8.458169937133789,45.766945,4.834167
3027,45.533203125,8.504125595092773,45.766945,4.834167
3030,45.52662658691406,8.576289176940918,45.766945,4.834167
3032,45.51438522338867,8.665212631225586,45.766945,4.834167
3036,45.54130554199219,8.419737815856934,45.766945,4.834167
3037,45.42833709716797,8.47576904296875,45.766945,4.834167
3039,45.48801422119141,8.503054618835449,45.766945,4.834167
3040,45.3837890625,8.527451515197754,45.766945,4.834167
3041,45.40063095092773,8.46818733215332,45.766945,4.834167
3042,45.51145935058594,8.494351387023926,45.766945,4.834167
3043,45.71127319335938,8.620969772338867,45.766945,4.834167
3044,45.59923553466797,8.498252868652344,45.766945,4.834167
3045,45.61027145385742,8.473546028137207,45.766945,4.834167
3047,45.66244888305664,8.403436660766602,45.766945,4.834167
3049,45.40432357788086,8.790127754211426,45.766945,4.834167
3051,45.79175186157227,8.490274429321289,45.766945,4.834167
3052,45.71591949462891,8.560390472412109,45.766945,4.834167
3055,45.64608001708984,8.509112358093262,45.766945,4.834167
3058,45.66803741455078,8.454813957214356,45.766945,4.834167
3060,45.65572738647461,8.598429679870606,45.766945,4.834167
3062,45.73428344726563,8.57411003112793,45.766945,4.834167
3065,45.55912780761719,8.458030700683594,45.766945,4.834167
3066,45.64076614379883,8.468447685241699,45.766945,4.834167
3068,45.4854850769043,8.712525367736816,45.766945,4.834167
3069,45.39187240600586,8.66071891784668,45.766945,4.834167
3070,45.72442626953125,8.409192085266113,45.766945,4.834167
3071,45.71317672729492,8.517192840576172,45.766945,4.834167
3073,45.60549545288086,8.428058624267578,45.766945,4.834167
3076,45.74902725219727,8.428526878356934,45.766945,4.834167
3077,45.36922836303711,8.588162422180176,45.766945,4.834167
3079,45.68899154663086,8.344650268554688,45.766945,4.834167
3082,45.75754165649414,8.480287551879883,45.766945,4.834167
3083,45.4951286315918,8.420991897583008,45.766945,4.834167
3084,45.82418441772461,8.560917854309082,45.766945,4.834167
3088,45.69942092895508,8.413326263427734,45.766945,4.834167
3090,45.50021743774414,8.461806297302246,45.766945,4.834167
3091,45.63034820556641,8.629876136779785,45.766945,4.834167
3093,45.82673645019531,8.529698371887207,45.766945,4.834167
3095,45.79082489013672,8.53907585144043,45.766945,4.834167
3097,45.62067794799805,8.60008716583252,45.766945,4.834167
3098,45.80987548828125,8.422381401062012,45.766945,4.834167
3100,45.56965255737305,8.564804077148438,45.766945,4.834167
3103,45.80879592895508,8.515072822570801,45.766945,4.834167
3104,45.37001037597656,8.647359848022461,45.766945,4.834167
3106,45.4395866394043,8.615664482116699,45.766945,4.834167
3108,45.59698104858398,8.646213531494141,45.766945,4.834167
3109,45.74440765380859,8.529905319213867,45.766945,4.834167
3112,45.79838180541992,8.405372619628906,45.766945,4.834167
3114,45.74721145629883,8.510762214660645,45.766945,4.834167
3115,45.81351852416992,8.387782096862793,45.766945,4.834167
3116,45.82805633544922,8.404150009155273,45.766945,4.834167
3119,45.79096603393555,8.513453483581543,45.766945,4.834167
3120,45.75803375244141,8.376775741577148,45.766945,4.834167
3121,45.64362335205078,8.647727012634277,45.766945,4.834167
3122,45.66344833374023,8.369853019714356,45.766945,4.834167
3129,45.46011734008789,8.42521858215332,45.766945,4.834167
3130,45.63065719604492,8.399309158325195,45.766945,4.834167
3131,45.46911239624023,8.745842933654785,45.766945,4.834167
3133,45.77743148803711,8.393568992614746,45.766945,4.834167
3134,45.42714691162109,8.420291900634766,45.766945,4.834167
3135,45.4691047668457,8.540871620178223,45.766945,4.834167
3138,45.51665878295898,8.437892913818359,45.766945,4.834167
3139,45.57723617553711,8.443142890930176,45.766945,4.834167
3140,45.7395133972168,8.399232864379883,45.766945,4.834167
3141,45.39556503295898,8.724795341491699,45.766945,4.834167
3143,45.62722396850586,8.545778274536133,45.766945,4.834167
3144,45.37562561035156,8.694397926330566,45.766945,4.834167
3146,45.35228729248047,8.72657585144043,45.766945,4.834167
3149,45.43222045898438,8.74055290222168,45.766945,4.834167
